Nitrat;huek_250_he;buek_200_bodtyp;clc5_2018;gk_1000;buek_1000_lba;humus_1000;hyraum_tr;preidl;Thuenen_2019;mundialis;swr1000;NDVI;stream_dist;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
2.5;6.2286414652925846;4.465740887161619;12.24379713076474;10.191334526304644;10.280874403374405;17.54288021513301;6.719803020488996;14.33130223618226;17.501171692093962;21.323300466086657;1213.7423;8331;2140.0935;1272692.621904229;-897689.4694547065;-1282911.8527321918;-85355.58311478734;158607.71974593602;267642.6961537592;-24636.601025119384;2425.8324031916327;2986.529521973025;5835.914414409953;74524.45802939688;46319.086817782314;-69001.2229312905;-13590.693614066431;17381.70328560721;-30972.982681336816;-89.18787743273353;-38455.25902450499;-43402.727315616365;-7029.480914017488;-4912.201234699391;-7122.953901277599
9.553846153846154;19.178225772640733;4.750961538461539;20.660177301505442;15.943490869500616;19.513568212090938;17.54288021513301;6.719803020488996;21.672669622131117;21.043459216319224;15.088819094993232;542.5125;7856;1044.0306;2836185.0054181977;-286439.66676795133;-556464.1077341763;-193462.39100235864;-264481.06063946313;163739.88428694688;-161375.24086250653;-5214.687649235298;-66143.16334471338;-46733.34783446368;80778.99823319212;-17172.049616234504;35341.65827781516;-44904.49507778251;42502.61675795342;-5871.620032576481;-13457.317484687645;-3391.0625732774683;20764.970062325872;-21750.184472664692;24686.770997235937;34999.452429275625
5.65;29.3188380056557;19.120555035650625;12.24379713076474;25.87408646750302;19.513568212090938;17.54288021513301;26.317916495742367;14.33130223618226;17.501171692093962;15.088819094993232;376.47263;8325;1300.0;2869708.944563436;-206589.13307555713;-526970.271865019;-174476.7136284107;-291727.310617552;156995.902323294;-159918.94753782667;-22277.89253367334;-72977.77748258457;-41942.1905084362;76391.2647149725;-24582.793723057544;32717.0842102276;-38623.805631559095;40458.09248048341;-908.902739751792;-14415.990820640623;3310.6859203386557;22905.475754420342;-23527.289525995482;19179.95671350062;30579.70036133038
38.9875;29.3188380056557;24.16576027773148;20.660177301505442;25.87408646750302;20.7517949155092;17.54288021513301;26.317916495742367;21.672669622131117;26.473411426536426;21.323300466086657;589.8876;7773;761.57733;3731971.3542029713;-78833.45499429278;626346.9706592711;-170922.62482232723;-357719.59499538783;-77683.25368656733;-45175.5350343132;-161214.8429108137;-98348.89165950028;-26286.039295033963;63852.56507163264;-105953.60227571144;-34006.86315339314;-23664.05563769332;-61562.27268278589;41113.358944166954;381.1941578259413;-7396.583042881004;4188.013610244835;34503.79948563133;-8411.428826115703;-17374.156106511775
3.4;6.2286414652925846;4.465740887161619;12.24379713076474;7.301830267086259;11.539297583427059;17.54288021513301;6.719803020488996;14.33130223618226;17.501171692093962;21.323300466086657;935.6173;8232;0.0;-302934.6900548119;-1144824.1789820043;-1297328.3341718826;139753.90436808558;217475.77584591;50504.2214153163;140740.83164822188;-154705.67415887248;-45133.068889198665;-46547.68716189043;-10688.658312363847;-4603.9070174959725;-15732.683820340768;-11700.271350398638;-24785.323860204593;-57627.87513772008;-22054.536994099286;34073.3484081584;15591.528638244288;939.2359159688572;-4231.834195149553;15228.345637140592
2.7;6.2286414652925846;14.716054901746322;20.660177301505442;10.191334526304644;11.539297583427059;17.54288021513301;6.719803020488996;14.33130223618226;17.501171692093962;21.323300466086657;529.3493;8344;0.0;-138608.64003362335;-689620.4474345205;-1572969.3444860277;40806.59730057976;132490.81005748652;77380.62510649719;117199.72039698747;-155465.3974481374;62328.34419624133;-31128.10712275674;38006.70153471194;57887.78865774827;-15324.184318531354;-9249.329151588958;-54570.7377996246;-44331.957438381934;-17088.13383653603;36340.941089515254;-13000.017689371136;15001.645830838886;-23487.89642460087;1920.2718642923007
10.822222222222223;27.290643126363005;22.763101441920227;12.24379713076474;25.87408646750302;23.82187783314383;17.54288021513301;26.317916495742367;14.33130223618226;17.501171692093962;15.088819094993232;419.29044;8442;223.6068;391182.28780775523;-500096.8786387782;-1626551.5427359415;-5924.344285876168;97543.69246788677;164944.6383249621;46566.32544524396;-123252.97664801171;102830.7600717368;-12489.00030527692;56246.9043361881;87924.51756119565;-51758.82708699768;-12956.397260677597;-24109.521522118233;-33068.598927345374;7749.2028578047175;12423.531901581851;-22456.992772505073;23757.80829168444;-26586.319509425015;-28006.461559059095
28.59166666666667;18.036761080674534;20.03580278372371;20.660177301505442;25.87408646750302;20.728671703543238;17.54288021513301;26.317916495742367;21.672669622131117;21.218502681642278;21.323300466086657;481.19424;7820;0.0;1147447.6258037472;-238687.275759876;-1528378.9068046487;-41739.758268797574;-17813.163848306696;248105.46927056886;-63741.728233186404;-64964.181246012566;102818.93508979476;-5521.419017165064;62206.84714030903;103823.58222613057;-54147.494155977474;-14828.771875779743;50447.64954531012;-8514.986543517733;17741.881381489773;-21616.249584746613;-22988.01836671205;17185.51349419383;-16513.98882940004;-28146.72170779908
17.0;18.036761080674534;20.03580278372371;20.660177301505442;25.87408646750302;20.7517949155092;17.54288021513301;26.317916495742367;21.672669622131117;21.218502681642278;21.323300466086657;512.16833;7838;0.0;1669158.3640165573;-187844.79438378292;-1336809.557120913;-68688.2808885629;-101199.47373205409;269579.0469203134;-118943.91980183232;-29160.40686066459;54166.52303328024;-9584.135319682531;65525.40643631198;83751.71890707796;-28754.719372545143;-17296.67644205718;85024.308379658;-2876.2186364218546;4648.3693425847205;-27501.47072637169;-14443.618860158453;-4305.409812324823;-1726.0945382574403;-76.6348464680523
25.558823529411764;27.88817467405864;24.16576027773148;15.321419345534755;28.759015966633676;20.728671703543238;17.54288021513301;26.317916495742367;14.33130223618226;17.501171692093962;15.088819094993232;369.81503;7740;921.95447;2311607.782090848;-54241.288419312936;-974990.6685976889;-87971.74059801619;-239963.77687163162;237369.16087016894;-159840.3915244489;-23079.30969152771;-19205.10134658464;-16031.008755134171;59528.325144343326;32110.092818451318;12398.606315432658;-15758.02898179129;88209.60175024947;3661.000780789628;-12056.413244698646;-4803.035958582211;9892.647871327583;-28528.427865430516;8181.949562005377;24635.99272378099
12.222222222222221;14.73070707070707;15.634100545665973;20.660177301505442;18.018512624052775;20.695562438630127;27.33415259488812;22.359579124408985;20.25723461847287;17.501171692093962;21.323300466086657;352.28888;7850;223.6068;2932249.9043145953;-22505.173762559418;-450584.21315029357;-123528.61595743083;-344211.67191250104;142902.83751864274;-151577.7059842428;-57758.6460092828;-89130.89253634667;-25626.76844874718;63722.41905554085;-39784.76207137674;27633.566154109143;-20055.59381100862;34261.59698458672;10062.342289268447;-15494.464606922587;19677.402815863512;24695.136627716955;-27590.26908114458;4060.94164427103;20138.711392434776
22.98;27.88817467405864;26.195357471405856;20.660177301505442;27.139750375205445;20.7517949155092;17.54288021513301;26.317916495742367;21.672669622131117;21.218502681642278;30.753659238797404;313.72116;6558;500.0;-1391961.66755814;-773600.9559050953;-1167020.744964787;101819.64759322641;-21009.285851872723;-137560.61159378945;151795.88841586342;-88899.161770558;-21027.530541790675;-74820.99351344215;19284.741517286326;25212.42856634783;92599.29432913719;23790.113616069117;-23392.6603067968;14089.524915586298;-44616.69421048866;-5984.076778898921;-22440.14677009592;-8059.309272766014;-8093.391263421263;31255.703825115346
34.352631578947374;27.290643126363005;24.16576027773148;16.26542930094746;25.87408646750302;23.82187783314383;17.54288021513301;26.317916495742367;21.672669622131117;21.218502681642278;21.323300466086657;394.96536;7803;1004.98755;-225567.76629597836;-388471.0090495677;-1651847.96087935;3725.197105060978;73467.78368464934;49066.1605719665;102414.91437087848;-150917.60245619927;123335.07739921803;-18385.977351281297;45979.8632920227;74412.06603843134;1764.2378064984032;-6915.4914410297615;-64737.24377315881;-19118.882418600067;-4851.817947508198;36362.58048524618;-14572.51664615347;20819.089324888275;-24242.595692550127;-2651.666964143845
27.04;31.095825139746882;14.716054901746322;20.660177301505442;28.759015966633676;26.82376651520332;27.33415259488812;22.359579124408985;21.672669622131117;21.218502681642278;21.323300466086657;374.27106;7270;3036.4453;76279.03265665329;-234669.64490325676;-1686145.4738676962;-10584.706629399376;51848.651824123735;96845.02646793124;57212.58389262541;-135671.36585528945;153964.90708769034;-8029.6097919942795;45484.752866103874;88220.1525600521;-21069.232844364044;-8824.01435653089;-45527.3007305993;-8683.38184836092;16302.541472221366;24573.071775821536;-11055.934714535982;28552.666369144157;-24470.533787246943;-21623.954898795328
12.8;14.097673611111112;22.763101441920227;12.24379713076474;14.76286237228383;20.7517949155092;17.54288021513301;15.854053855649651;14.33130223618226;17.501171692093962;15.088819094993232;642.4033;7968;2561.2498;1554099.5662550873;285843.152875694;-1353798.9988250996;24145.47325675494;-176230.53013445417;235698.09646758667;-120919.88246049134;-48130.82497215521;89713.5844012048;2338.1367594821054;-309.9595732528344;78181.12111567595;-22607.17532189249;10074.468537796416;85078.62417683161;23534.767847412364;5008.732870263022;-5583.566591625286;12947.367024354331;2962.993212301565;-5646.404935085461;-17809.302554270245
18.75;10.61134961884962;20.03580278372371;20.660177301505442;14.76286237228383;20.7517949155092;17.54288021513301;16.00728517909686;20.25723461847287;17.501171692093962;21.007374696525485;489.87122;6995;100.0;2359441.3470774526;459239.5944783651;-835284.6061546875;59007.81438925593;-333821.5797750362;207431.62764429147;-138018.69818723152;-58134.75367109812;-37921.61607466755;23068.436893074093;-10291.446370075071;14162.71550286542;18520.243463195453;34780.6146833928;78622.5461742395;16817.755137787266;-18861.3217942494;32496.67894767768;18311.102456432232;-36615.103645904586;-13907.886654585667;1166.7516048587413
3.625;10.61134961884962;22.763101441920227;12.24379713076474;14.76286237228383;20.7517949155092;17.54288021513301;15.854053855649651;14.33130223618226;17.501171692093962;15.088819094993232;532.05865;7866;781.02496;2623485.110028035;315212.4092806482;-663687.5146528074;4025.356547662958;-357804.5263578453;186062.00422311315;-143216.8552000161;-68482.82998864347;-71711.2320596271;13596.391707886996;19328.622321778937;-11423.323738549074;24907.64414394304;22000.744254021385;63207.01032055221;15659.256380195222;-17950.431850452107;36874.19868368735;19630.48923724296;-41014.82090097787;-14271.76682910346;9397.05989415056
10.5;6.2286414652925846;14.716054901746322;22.11564934765878;7.301830267086259;11.539297583427059;17.54288021513301;18.141343738742414;26.461494346884052;21.043459216319224;21.323300466086657;669.01416;8028;1941.6488;-2474758.395711769;-1328915.3124775095;1026349.1204429138;431010.4863900659;-177734.06048032435;-27980.981365732277;-123531.31930161663;65227.28372123518;69823.72402944174;13386.588087004517;44782.18842431853;10468.798875134205;-34491.25769659612;34061.11812117134;-35695.58081336863;-36471.29298371416;-11701.790784094423;-14784.878229768725;34923.911863513385;-14160.108501790151;-23685.04695506305;4230.514451126941
23.61;27.88817467405864;20.03580278372371;20.660177301505442;27.139750375205445;26.82376651520332;27.33415259488812;26.317916495742367;22.592222222222222;29.569199735449736;30.753659238797404;333.1077;7395;100.0;-2437373.0644686427;-920988.8281588417;52486.82111450471;187568.5588883371;-251686.29254105577;-85737.20662025012;15754.610906381582;102121.52063836523;-27922.36185084501;-86655.40284699017;36464.669629965545;21961.818538627886;-9459.67407624634;79529.42170068907;-17826.54188592296;-8266.918197959889;12071.707816795459;-49006.8980331562;27035.414452594363;-28402.048409796877;-24620.69772286086;-15827.210843343692
33.3;27.88817467405864;24.16576027773148;16.26542930094746;25.87408646750302;20.7517949155092;17.54288021513301;26.317916495742367;20.25723461847287;17.501171692093962;21.007374696525485;267.1733;7199;100.0;378407.6363007866;159342.04625996156;-1669725.5640344282;-7857.2145655674;-16381.60590710674;120050.93173543752;-12284.63651131583;-102443.12598486575;200501.45907416238;3278.221783306039;16883.401092309436;88452.15899493909;-29368.32753136696;-3725.4351178577194;-14323.791756202476;25808.11802871666;43408.01324122071;8879.417732953043;9421.940468889126;34891.572792685496;-14622.452890398881;-32672.980779105765
19.4;21.10233333333333;22.763101441920227;20.660177301505442;16.154166666666665;17.837039318888323;27.33415259488812;22.359579124408985;21.672669622131117;17.501171692093962;21.007374696525485;284.82028;6993;223.6068;770391.0726194965;243001.9980005961;-1602420.8577481187;10905.28145819961;-61513.76943016989;169811.40296267904;-55597.94638341547;-80004.52246962227;179602.52396333747;972.3523939926172;4346.876128457981;91488.87536805788;-37521.37018214691;474.72263087728334;22929.37073478635;28806.496405492453;36216.62403345671;-1853.9913514920056;11663.164622459592;32135.329602666956;-11812.023217386775;-34397.93392658277
3.1;16.865333525567088;24.16576027773148;15.321419345534755;14.76286237228383;20.7517949155092;17.54288021513301;16.00728517909686;14.33130223618226;17.501171692093962;15.088819094993232;379.7702;8187;100.0;1887252.4508182544;609781.4284375677;-1094996.1029874;106692.48696841113;-266484.3264528559;214837.38782392535;-125228.50626032619;-39486.06614379967;37362.07018998145;18926.45834149706;-47543.47921129356;46271.83448150942;-718.6415251002677;36001.85078497745;82185.59263466188;24046.314950309552;-13870.490560458911;13290.774230051584;20093.73163886177;-11608.081338978995;-5683.278321562914;-13259.35689859876
5.75625;13.535782441228154;14.716054901746322;15.321419345534755;15.943490869500616;10.280874403374405;17.54288021513301;18.141343738742414;14.33130223618226;17.501171692093962;15.088819094993232;550.28973;8469;223.6068;-2709056.2179491976;-859130.3431419844;848439.6258737412;171790.8265861576;-259471.06211490685;63618.80647547602;251.51976366200438;101316.33300636381;48323.7913169671;-57204.25719064745;40737.732736201084;-10933.110726998508;-33853.62218776907;72023.22291700314;-26479.462122864577;-45149.76478144456;15590.215987635078;-35217.9998806964;49130.78799813424;-16253.17291693606;-37490.15022866816;-2199.2787215291514
23.892857142857142;27.88817467405864;24.16576027773148;20.660177301505442;27.139750375205445;26.82376651520332;27.33415259488812;26.317916495742367;26.170845094018468;31.80686296123388;30.753659238797404;390.1328;6308;721.1102;-2516364.86295434;-894758.9854482205;201426.84694565635;176449.47171332064;-264976.7194752077;-57068.42421180628;12396.771119281044;111798.22684313323;-15882.19847283575;-84221.81795276684;39271.121041281054;17585.28016884681;-21000.984298603926;83173.16887613205;-21578.775531743064;-17030.32995520112;15740.450275191479;-46768.20857247889;35208.263392828056;-27753.416492358367;-27564.570600444837;-13751.533893234262
7.8199999999999985;15.570712984062656;14.716054901746322;16.26542930094746;17.893787737566544;17.837039318888323;17.54288021513301;22.359579124408985;14.33130223618226;17.501171692093962;21.323300466086657;304.6543;8383;100.0;-239332.89744577472;275470.2746201558;-1648605.0474715112;-48279.80201716524;-1424.165447344269;1323.9946753689674;29305.15805741245;-99803.93858540032;215666.4190564621;18833.2737165598;15436.196991810795;47193.666295230876;7938.720930635912;-3794.962388483612;-52952.05467218309;33543.750091616035;43793.624009457075;16575.346214032066;15042.007882298194;14154.936477284355;-367.24452813470145;-9291.226300821076
7.3875;13.204799861973777;24.16576027773148;20.660177301505442;14.76286237228383;20.7517949155092;21.59000294189579;16.00728517909686;22.507051563170506;17.501171692093962;21.323300466086657;409.98062;5131;141.42136;1332260.0665482932;852159.9850856862;-1251549.0589596452;149296.6742229827;-180428.48736901474;167768.59890684736;-99730.3258421765;-17085.62078818924;123120.2237592251;4196.347503430555;-89930.02522459917;46915.70997454005;-18906.888682463417;29050.32450628346;49332.92994740666;38687.75041096098;-1860.3374228898733;-3351.8685767083048;27677.6131630529;19824.524434467632;5527.494214197351;-19241.725115571582
30.4;19.781205136627978;26.195357471405856;20.660177301505442;29.500926495726493;20.695562438630127;27.33415259488812;25.571345475085117;14.33130223618226;21.043459216319224;15.088819094993232;333.54996;7087;200.0;1947403.6841261657;1260691.1260997597;-665714.7559816899;328061.35238565103;-252549.3375558843;142809.96419002805;-44864.12474145696;15637.60258235021;-6300.554642524979;42016.181320393756;-131487.73316382707;20137.128605054477;12883.482735940817;53308.222933719044;15648.696324910297;-10055.786620550129;-31649.06772541977;188.4373592733382;-4696.064138499988;7336.904623302848;10543.571950087111;-11858.488598564782
0.5;20.519835164835165;22.498077672718928;20.660177301505442;28.36226349914649;29.180275998987394;12.847137901318668;21.21242582986094;21.672669622131117;21.218502681642278;21.323300466086657;377.45206;7992;2024.8457;2315033.2432663045;1197461.46266739;-411192.4547367903;330227.2404896646;-304413.1404153174;137129.5642564738;-27278.163566470972;-18820.622970167547;-69797.61040593323;77208.8304299327;-103128.38671487846;12285.821624590053;30340.561194658738;70984.20067819572;7852.182441092057;-22323.184685283068;-15049.301452294418;20702.86437384267;-15193.773194443902;-9876.060753384298;-2069.9376491693656;-9056.13254531423
12.722222222222221;20.519835164835165;14.716054901746322;15.321419345534755;19.700538190695674;19.568360038649217;17.54288021513301;21.21242582986094;14.33130223618226;17.501171692093962;15.088819094993232;335.6168;8389;1303.8405;2439577.5310473694;1107946.2793806475;-367145.32975640293;300849.3678389782;-328677.03665635915;138262.03055558554;-34347.801330611954;-38784.6249407499;-85381.81216201918;83545.97374826855;-87334.92125634066;5363.961341120095;33688.47398099939;76334.91552194765;10838.520417679892;-18232.360111230548;-10669.076009459492;32715.64656947275;-14311.748104245758;-18657.66281831574;-10844.294070507038;-8259.43987809239
5.8125;6.2286414652925846;14.716054901746322;20.660177301505442;7.301830267086259;11.539297583427059;17.54288021513301;18.141343738742414;21.672669622131117;21.218502681642278;21.323300466086657;274.0568;7074;141.42136;-2756617.5514395484;-841615.0887028666;2538818.5712756137;230497.10354731415;-43929.36264316148;280227.90095694707;50248.225196184976;-70648.53166151454;233411.8934307589;85331.92945089501;64160.39328057252;-73000.8547675072;33247.23183146642;43556.589176036934;39319.599324280345;-26036.35258302489;-54046.92809644101;-25903.675192913757;59145.3672401746;53538.7884361343;-28873.56624300472;26265.280695279704
8.8375;6.2286414652925846;20.03580278372371;22.11564934765878;10.191334526304644;11.539297583427059;17.54288021513301;18.141343738742414;20.25723461847287;17.501171692093962;21.007374696525485;302.83075;7645;100.0;-2811658.6742404634;-774407.3261118546;1928395.4174859163;166915.07712792142;-145063.73927871065;243512.49319115916;34932.63224732802;-236.87596621704526;167925.2698595346;17753.63964749866;43776.71669257;-64519.87128691386;10804.74995977369;41096.19484142512;7844.597440068045;-47092.3649833055;-22246.115591993734;-27277.707571819334;46184.934797400696;25439.705934932965;-34894.89556874578;11951.284509669358
13.440000000000001;16.865333525567088;22.763101441920227;22.11564934765878;14.76286237228383;23.82187783314383;17.54288021513301;16.00728517909686;20.25723461847287;17.501171692093962;21.323300466086657;483.65558;6333;200.0;89058.77511436038;965760.3996873636;-1409065.426739736;18485.908757679757;-15250.984577502426;-4255.923031976176;-64973.71204573248;-21039.908067733435;235230.78119594834;1524.2753647686882;-60559.40638336266;-12589.686272505809;-12293.354269835829;4859.348831880305;-24447.678354863358;54972.724561269344;60839.928045884684;-3643.49799685057;39570.65035965757;9873.911681642492;15923.795668747378;14107.364651679147
16.5;15.550595238095239;15.634100545665973;20.660177301505442;14.76286237228383;20.7517949155092;17.54288021513301;16.00728517909686;26.461494346884052;17.501171692093962;21.323300466086657;522.47864;7715;0.0;611118.5935175808;1119793.4036940113;-1284000.767543297;127025.3832665235;-61732.56551158681;58204.97867464381;-82773.77099237996;8371.280062033282;199970.02394632465;-19635.16969573923;-100052.00497846585;29.60977868562174;-25188.370070239842;11927.155319571546;-216.0416874392169;53052.732978918684;24255.344404956617;-8842.93524612977;35791.27307558067;24008.89026335515;14493.605558576084;4888.238265796589
28.5;22.835241176918892;22.498077672718928;20.660177301505442;21.81589839091932;20.695562438630127;17.54288021513301;25.571345475085117;22.507051563170506;17.501171692093962;21.323300466086657;264.1915;7424;141.42136;1739047.1693032207;1580285.7390215269;-503329.7669421122;425796.9697043669;-163152.77706454069;98167.71730588608;-2617.8627819222747;71951.692048751;7722.169768941413;14394.870429762443;-146335.341692415;12888.346824068863;2767.608493234096;23620.610791544925;-12272.291575706065;-20642.590222835952;-45659.28883794045;-26288.130492198634;-11338.371679012647;23273.179499707243;22660.627041465978;-6484.28334582412
18.5;22.835241176918892;22.498077672718928;20.660177301505442;21.81589839091932;29.180275998987394;17.54288021513301;25.571345475085117;20.25723461847287;21.218502681642278;21.323300466086657;320.4163;8101;0.0;1912787.9418828366;1465578.059007359;-501197.2575082215;402740.0970164761;-211756.1025698593;115969.7241259735;-9014.667922783005;45149.15135336862;-15153.20079562576;38738.1047546095;-140282.52602434283;18330.726104066176;12720.89217564716;41388.936502021206;-5727.57316786127;-24464.540019004435;-35431.60421931524;-15149.755920990472;-13425.002400095162;16271.61085170755;19282.2046472548;-8630.73875992415
0.5;19.781205136627978;19.120555035650625;12.24379713076474;19.700538190695674;19.568360038649217;12.847137901318668;21.21242582986094;21.672669622131117;17.501171692093962;15.088819094993232;333.97873;8202;141.42136;2306520.115965327;1429706.023241559;-176133.51024773103;425441.1385851436;-254232.08950059503;106338.41012998293;26659.20339881293;7094.708429946245;-83374.66374736036;88070.76663431025;-105240.60225742125;20495.099907692053;33454.93021831614;60716.505056723676;-16807.070482794694;-42867.323771569296;-5513.157696353075;559.5358352753009;-25900.677112161742;2919.623758876333;11817.066731957524;-4606.442543997206
31.130000000000003;19.178225772640733;10.02711741961742;30.746961133623216;15.943490869500616;10.280874403374405;27.33415259488812;18.141343738742414;21.672669622131117;21.043459216319224;15.088819094993232;327.12558;6047;1581.1388;-2836508.344934996;-646721.2953975805;2442775.918659624;135075.51334408918;-71629.80956114514;331288.3378794057;73574.69988142373;-64301.3162936736;222423.46531343806;52894.8144840362;47310.18213925126;-88690.93992824401;44542.509183104725;31166.952099429865;33871.238063417426;-36980.825614675916;-45215.18930750916;-31011.976217765114;44304.84755559493;47510.424251945115;-31964.095938250826;14444.651162075983
