,GWL,BL,RECHTSWERT,HOCHWERT,eusr5000,aet,def,pdsi,pet,ro,soil,srad,swe,tmmx,tmmn,vap,NDVI,stream_dist,DHM,Slope,TWI
25,101.10358708272858,133.3800035785867,450881.2172177159,5434011.250059872,121.96854653035506,462.9166666666667,180.5,-172.38333333333333,646.425,15.141666666666667,441.775,1306.7416666666666,2.125,161.40833333333333,69.7,1036.525,2995,300.0,107,1.8973422,3.783298
26,110.55448406621824,133.3800035785867,444927.5699009572,5416487.204933962,121.96854653035506,490.5833333333333,136.93333333333334,-142.45833333333334,630.875,22.108333333333334,466.53333333333336,1319.0916666666667,2.7666666666666666,158.36666666666667,66.09166666666667,1042.7,6717,1627.8821,120,1.0292438,4.6051702
27,115.73030586268284,133.3800035785867,453079.32564389246,5416415.234808842,135.65844252461528,506.775,117.74166666666666,-126.475,628.15,26.666666666666668,502.875,1317.25,3.3583333333333334,156.25833333333333,64.54166666666667,1024.4166666666667,7165,500.0,123,4.945708,3.5738072
28,94.671595638434,133.3800035785867,474114.0564462951,5493295.656117049,135.65844252461528,473.18333333333334,168.45,-192.64166666666668,645.15,13.258333333333333,564.6166666666667,1262.225,2.2583333333333333,159.09166666666667,67.525,1006.3333333333334,4894,632.4555,100,0.0,5.7705526
29,101.01518185234,133.3800035785867,473538.2527748193,5459323.105068258,92.38207357485751,474.7416666666667,164.28333333333333,-183.80833333333334,642.1083333333333,15.041666666666666,524.7833333333333,1283.7583333333334,2.183333333333333,160.23333333333332,69.875,1020.5833333333334,7729,1431.7821,119,2.3004699,4.1611147
30,190.45714396156183,133.3800035785867,399190.68231011706,5320646.247271725,135.65844252461528,515.8333333333334,139.425,-91.54166666666667,658.4666666666667,25.283333333333335,422.0,1355.8916666666667,2.3,159.56666666666666,71.83333333333333,1035.875,6443,200.0,190,1.6593204,3.875069
31,191.46839544889076,133.3800035785867,398943.8056423686,5316731.791889881,121.96854653035506,500.725,150.13333333333333,-90.68333333333334,654.2,19.458333333333332,397.95,1358.4666666666667,1.9333333333333333,158.96666666666667,71.325,1034.8,6357,700.0,198,4.1612363,3.2714634
32,217.83653532399893,133.3800035785867,407547.38675845496,5315987.057480967,135.65844252461528,511.05833333333334,131.49166666666667,-103.1,646.2583333333333,18.683333333333334,396.225,1354.4,2.125,156.61666666666667,69.68333333333334,1024.8166666666666,7899,1236.9316,223,0.0,6.1502295
33,136.06713184780443,133.3800035785867,421765.777317616,5382615.653319743,121.96854653035506,500.81666666666666,114.70833333333333,-148.69166666666666,619.1166666666667,20.241666666666667,513.65,1322.9333333333334,2.575,154.975,64.225,1041.4583333333333,8703,854.4004,143,0.0,5.9341235
34,145.88354449621878,133.3800035785867,421205.9786908351,5371899.902370937,135.65844252461528,526.225,115.50833333333334,-139.75833333333333,645.0833333333334,21.291666666666668,511.51666666666665,1320.4416666666666,2.2416666666666667,159.475,69.30833333333334,1037.4416666666666,5939,1000.0,153,3.9537187,4.4883633
35,149.72481716446413,133.3800035785867,414759.549809084,5361093.202892228,135.65844252461528,511.15,126.625,-141.85,641.2916666666666,19.808333333333334,491.28333333333336,1330.925,2.3666666666666667,158.2,68.525,1042.5583333333334,6823,200.0,149,3.2516096,4.1611147
36,217.74896371552973,133.3800035785867,416295.9158234688,5326252.002825302,135.65844252461528,526.8083333333333,96.85833333333333,-113.55,627.625,25.883333333333333,443.40833333333336,1340.1833333333334,2.95,153.51666666666668,65.375,1018.8666666666667,8255,223.6068,233,1.455414,2.9074206
37,101.27246695850704,133.3800035785867,451167.10332155216,5433485.457316931,121.96854653035506,462.9166666666667,180.5,-172.38333333333333,646.425,15.141666666666667,441.775,1306.7416666666666,2.125,161.40833333333333,69.7,1036.525,4156,141.42136,109,4.135874,4.0577025
38,88.14048827217258,133.3800035785867,464298.9799911708,5481220.489258672,92.38207357485751,468.55,186.90833333333333,-187.85833333333332,658.3083333333333,8.416666666666666,489.78333333333336,1263.7166666666667,1.475,162.59166666666667,72.3,1010.6416666666667,6569,100.0,96,0.0,4.1120744
39,93.19809939099008,133.3800035785867,465674.4014292563,5466860.149801738,92.38207357485751,466.8,181.75833333333333,-187.275,651.55,11.266666666666667,494.19166666666666,1284.6833333333334,1.7333333333333334,161.39166666666668,71.04166666666667,1025.3166666666666,3881,1044.0306,103,3.9000912,3.8967519
40,96.9581546002701,133.3800035785867,476795.97126749,5472459.869942187,92.38207357485751,499.94166666666666,153.65833333333333,-182.80833333333334,656.65,16.95,564.9416666666667,1272.5916666666667,2.2,160.65833333333333,70.61666666666666,1004.3083333333333,3682,728.011,117,0.0,8.742519
41,191.93857106489068,133.3800035785867,398581.9546988329,5315332.35252131,121.96854653035506,500.725,150.13333333333333,-90.68333333333334,654.2,19.458333333333332,397.95,1358.4666666666667,1.9333333333333333,158.96666666666667,71.325,1034.8,4262,412.31058,207,3.7062128,3.0400631
42,135.01499790592018,133.3800035785867,413232.18718227214,5379102.048648873,121.96854653035506,502.8,147.25,-159.35,653.3166666666667,13.375,491.1166666666667,1321.0,1.6416666666666666,160.2,70.36666666666666,1040.4,5859,1118.0339,137,3.5014896,3.8231635
43,150.14279604308305,133.3800035785867,412289.535174288,5360148.577969829,135.65844252461528,506.45,133.38333333333333,-144.11666666666667,643.3166666666667,18.433333333333334,487.09166666666664,1332.3916666666667,2.308333333333333,158.15,68.80833333333334,1041.2083333333333,5467,700.0,153,2.3004699,4.0226364
44,122.47064027149322,133.3800035785867,425100.4624618747,5396893.989681344,121.96854653035506,498.2083333333333,135.36666666666667,-151.575,636.825,18.275,462.2916666666667,1321.7,2.058333333333333,158.5,67.11666666666666,1042.9666666666667,6809,100.0,123,0.0,4.442391
45,145.11396620919774,133.3800035785867,420366.3155573446,5372289.747679179,135.65844252461528,526.225,115.50833333333334,-139.75833333333333,645.0833333333334,21.291666666666668,511.51666666666665,1320.4416666666666,2.2416666666666667,159.475,69.30833333333334,1037.4416666666666,5638,583.0952,149,2.477469,4.5682163
46,149.91865646279737,133.3800035785867,413930.88019104494,5360688.363153517,135.65844252461528,511.15,126.625,-141.85,641.2916666666666,19.808333333333334,491.28333333333336,1330.925,2.3666666666666667,158.2,68.525,1042.5583333333334,6728,1019.8039,150,1.3807567,6.137144
47,101.94105169472284,133.3800035785867,450045.54697682697,5433313.529011988,121.96854653035506,462.9166666666667,180.5,-172.38333333333333,646.425,15.141666666666667,441.775,1306.7416666666666,2.125,161.40833333333333,69.7,1036.525,6119,360.5551,102,1.8973422,6.5022902
48,111.36845785380916,133.3800035785867,445810.2181579749,5416158.336189337,135.65844252461528,499.4583333333333,134.18333333333334,-137.58333333333334,637.1333333333333,22.891666666666666,474.75,1314.1416666666667,2.8833333333333333,159.61666666666667,67.525,1039.0083333333334,6131,1627.8821,119,0.0,5.658366
49,115.86301996160536,133.3800035785867,452061.7291409661,5415348.6598971365,135.65844252461528,506.775,117.74166666666666,-126.475,628.15,26.666666666666668,502.875,1317.25,3.3583333333333334,156.25833333333333,64.54166666666667,1024.4166666666667,7398,728.011,124,4.1103525,6.190486
50,94.69778422123566,133.3800035785867,475244.601824581,5490658.692041382,135.65844252461528,471.71666666666664,170.59166666666667,-188.675,645.575,12.158333333333333,553.35,1260.3916666666667,2.0416666666666665,160.25,69.13333333333334,1009.4333333333333,6394,0.0,102,0.0,6.946976
51,109.24519897171083,133.3800035785867,463710.1457860904,5437398.880500963,135.65844252461528,469.78333333333336,167.40833333333333,-181.71666666666667,640.5083333333333,15.808333333333334,492.8333333333333,1300.1166666666666,2.3583333333333334,160.05833333333334,68.825,1028.2083333333333,6192,600.0,112,2.602293,6.3252215
52,190.43827963374028,133.3800035785867,400565.1364545312,5320263.395928159,135.65844252461528,517.5666666666667,133.15,-95.64166666666667,654.1583333333333,24.216666666666665,421.625,1355.4666666666667,2.341666666666667,158.15,70.51666666666667,1029.5833333333333,8113,1000.0,196,2.3459775,2.9561396
53,198.78728698100932,133.3800035785867,394086.7821299825,5304991.494470741,121.96854653035506,478.31666666666666,168.95,-90.23333333333333,650.8583333333333,15.55,362.39166666666665,1362.15,1.825,157.9,70.55833333333334,1030.9083333333333,7328,500.0,206,1.3018179,4.0226364
54,191.3751005529062,133.3800035785867,400764.0833624996,5315926.110033519,135.65844252461528,506.19166666666666,143.875,-94.25833333333334,653.6666666666666,18.8,398.6166666666667,1357.775,2.0166666666666666,157.54166666666666,70.275,1026.5083333333334,6405,583.0952,196,1.6593204,3.638262
55,254.8088679885597,133.3800035785867,402234.5301911201,5303557.062099862,135.65844252461528,492.8,148.775,-92.68333333333334,645.325,16.725,371.65,1355.6916666666666,2.183333333333333,156.45833333333334,69.50833333333334,1025.275,6775,1341.6407,254,0.46033144,5.375708
56,123.51219605903836,133.3800035785867,424044.8846964006,5395480.551883884,121.96854653035506,498.175,123.625,-152.84166666666667,625.1916666666667,19.433333333333334,481.925,1320.6833333333334,2.25,156.7,65.36666666666666,1045.825,6438,200.0,125,2.6822672,5.46412
57,137.2857631960889,133.3800035785867,425124.43354556273,5383055.47794459,135.65844252461528,507.1333333333333,110.35833333333333,-142.375,621.1083333333333,22.291666666666668,508.8,1321.35,2.675,155.625,64.75,1042.7833333333333,8036,1400.0,141,5.5260453,2.8134108
58,150.88094532164428,133.3800035785867,416322.9253323647,5360471.451638252,135.65844252461528,511.15,126.625,-141.85,641.2916666666666,19.808333333333334,491.28333333333336,1330.925,2.3666666666666667,158.2,68.525,1042.5583333333334,5629,412.31058,153,1.3018179,3.9625862
59,115.47328582279026,133.3800035785867,451483.9586318178,5415978.409237132,135.65844252461528,506.775,117.74166666666666,-126.475,628.15,26.666666666666668,502.875,1317.25,3.3583333333333334,156.25833333333333,64.54166666666667,1024.4166666666667,6973,0.0,117,0.0,4.6051702
60,100.41620599931008,133.3800035785867,468049.43884654366,5458155.596876305,121.96854653035506,463.7583333333333,177.94166666666666,-184.8,644.8916666666667,13.65,501.19166666666666,1290.6,2.1333333333333333,160.05,69.76666666666667,1025.675,8443,1526.4337,115,2.6822672,3.5144477
61,143.28544585975098,133.3800035785867,413700.9853560175,5370139.606333471,121.96854653035506,500.325,140.80833333333334,-153.675,644.4833333333333,15.333333333333334,491.73333333333335,1328.7833333333333,1.9166666666666667,158.70833333333334,68.93333333333334,1041.2416666666666,5300,538.5165,142,2.3004699,3.8481457
62,160.73916649947353,133.3800035785867,411049.01717032696,5349228.921462888,135.65844252461528,524.625,115.23333333333333,-121.875,643.35,24.616666666666667,485.0833333333333,1333.7416666666666,2.7916666666666665,157.50833333333333,68.625,1034.7166666666667,6685,223.6068,162,1.0292438,4.3820267
63,194.0378603692953,133.3800035785867,410391.2445658193,5326028.092653399,135.65844252461528,526.5416666666666,120.875,-110.81666666666666,650.7666666666667,22.458333333333332,422.7416666666667,1347.25,2.0,158.89166666666668,70.925,1032.075,7965,0.0,193,0.0,5.156315
64,151.76210837673244,133.3800035785867,416061.02902770817,5359290.921002587,135.65844252461528,511.15,126.625,-141.85,641.2916666666666,19.808333333333334,491.28333333333336,1330.925,2.3666666666666667,158.2,68.525,1042.5583333333334,5135,223.6068,154,1.8973422,4.1120744
65,128.26008014836316,133.3800035785867,432084.6676383695,5393809.220766228,135.65844252461528,512.8666666666667,117.01666666666667,-130.55833333333334,633.4083333333333,23.933333333333334,487.8833333333333,1320.2666666666667,2.8666666666666667,158.225,66.58333333333333,1044.6583333333333,7807,100.0,130,2.6822672,4.0226364
66,94.41656309697584,133.3800035785867,475226.6075625197,5489226.258216186,92.38207357485751,471.71666666666664,170.59166666666667,-188.675,645.575,12.158333333333333,553.35,1260.3916666666667,2.0416666666666665,160.25,69.13333333333334,1009.4333333333333,4484,640.31244,105,0.46033144,7.3327627
67,97.5453973414988,133.3800035785867,472816.5502436642,5465947.474512257,92.38207357485751,474.34166666666664,169.16666666666666,-185.83333333333334,646.6,13.458333333333334,523.7666666666667,1282.375,2.025,160.13333333333333,70.16666666666667,1020.1,7809,1303.8405,115,4.5935464,4.2867165
68,101.82374701307356,133.3800035785867,470887.30690832046,5457105.002482715,92.38207357485751,468.325,172.45833333333334,-183.59166666666667,643.9416666666667,14.266666666666667,512.5333333333333,1287.2916666666667,2.183333333333333,160.325,69.825,1023.25,3969,447.2136,107,0.46033144,4.07037
69,101.1724444793765,133.3800035785867,476948.9012010061,5464945.85550862,92.38207357485751,495.10833333333335,156.96666666666667,-184.63333333333333,655.0833333333334,16.533333333333335,554.6583333333333,1276.5083333333334,2.15,160.98333333333332,71.01666666666667,1007.6833333333333,6498,100.0,106,1.0292438,9.379239
70,191.9591526198552,133.3800035785867,397829.2552332878,5315174.417138715,121.96854653035506,500.725,150.13333333333333,-90.68333333333334,654.2,19.458333333333332,397.95,1358.4666666666667,1.9333333333333333,158.96666666666667,71.325,1034.8,6532,565.6854,196,0.0,5.6320744
71,178.63987619150356,133.3800035785867,407668.3178892664,5332705.4706537,135.65844252461528,526.775,115.56666666666666,-104.55833333333334,645.6916666666667,26.95,461.39166666666665,1343.35,2.475,157.96666666666667,69.625,1036.9916666666666,7308,141.42136,178,0.0,4.442391
72,144.3263032562386,133.3800035785867,417647.4052509011,5371423.094428457,135.65844252461528,511.94166666666666,126.91666666666667,-146.5,642.2,18.608333333333334,499.6666666666667,1327.5166666666667,2.091666666666667,158.7,68.575,1040.5833333333333,8629,1400.0,150,1.455414,4.841578
73,151.99804956861794,133.3800035785867,415496.25387033145,5358664.169816573,135.65844252461528,511.15,126.625,-141.85,641.2916666666666,19.808333333333334,491.28333333333336,1330.925,2.3666666666666667,158.2,68.525,1042.5583333333334,5669,282.8427,151,1.3807567,5.658366
74,147.46455222622782,133.3800035785867,426423.9002808539,5377767.573064294,135.65844252461528,528.9583333333334,98.73333333333333,-129.74166666666667,631.3583333333333,27.041666666666668,519.1916666666667,1320.575,3.091666666666667,156.89166666666668,66.01666666666667,1035.1,6501,1500.0,155,6.1693063,3.2612758
75,102.64465239477504,133.3800035785867,449640.7056764138,5432134.996907271,121.96854653035506,470.95,170.725,-170.76666666666668,644.7666666666667,16.375,451.60833333333335,1311.1833333333334,2.183333333333333,161.24166666666667,69.44166666666666,1039.3083333333334,3437,424.26407,106,2.7599115,3.40366
76,88.63526997901013,133.3800035785867,463396.339496938,5480488.782224372,92.38207357485751,465.525,185.54166666666666,-188.15833333333333,654.1916666666667,8.533333333333333,478.44166666666666,1261.3166666666666,1.55,161.46666666666667,70.80833333333334,1006.1166666666667,4791,1140.1754,99,0.46033144,3.6569395
77,111.24247933919578,133.3800035785867,457224.69528073625,5426627.167347808,135.65844252461528,483.225,155.18333333333334,-166.65,641.5833333333334,18.716666666666665,474.625,1310.8666666666666,2.575,160.55,68.75833333333334,1034.6333333333334,8759,894.4272,123,2.797921,3.8821437
78,100.72115375366404,133.3800035785867,475845.336420216,5462091.991419435,92.38207357485751,478.03333333333336,164.61666666666667,-184.05,645.75,14.75,530.5833333333334,1282.1166666666666,2.0833333333333335,160.54166666666666,70.3,1019.6833333333333,6761,1044.0306,109,4.1103525,3.57456
79,212.2658457429384,133.3800035785867,393534.0084498874,5293185.197096422,135.65844252461528,460.725,178.3,-70.75833333333334,642.7583333333333,15.208333333333334,327.4583333333333,1366.8583333333333,2.0166666666666666,156.54166666666666,69.80833333333334,1027.3166666666666,7120,800.0,230,0.0,7.267804
80,151.26952308745726,133.3800035785867,412039.6337782489,5359061.010644582,135.65844252461528,506.45,133.38333333333333,-144.11666666666667,643.3166666666667,18.433333333333334,487.09166666666664,1332.3916666666667,2.308333333333333,158.15,68.80833333333334,1041.2083333333333,6043,781.02496,151,1.0292438,4.995584
81,207.5506592888244,133.3800035785867,405115.35537476256,5315225.374148927,135.65844252461528,498.03333333333336,145.46666666666667,-97.5,647.0666666666667,16.541666666666668,388.2916666666667,1357.2583333333334,2.025,157.2,70.08333333333333,1032.6333333333334,7005,400.0,215,6.5622396,2.7617655
82,135.75485844445674,133.3800035785867,417089.647269434,5381392.139593997,121.96854653035506,507.8333333333333,131.81666666666666,-149.81666666666666,642.9916666666667,17.925,499.2083333333333,1324.2333333333333,2.15,158.91666666666666,68.58333333333333,1042.6166666666666,6369,282.8427,135,2.3004699,5.849462
83,146.78574625697044,133.3800035785867,420076.4311205972,5370720.372919894,135.65844252461528,526.225,115.50833333333334,-139.75833333333333,645.0833333333334,21.291666666666668,511.51666666666665,1320.4416666666666,2.2416666666666667,159.475,69.30833333333334,1037.4416666666666,5124,360.5551,148,1.3807567,3.6569395
84,250.1557743105951,133.3800035785867,414383.6711159254,5317536.423035174,175.4748912096684,532.2583333333333,111.55833333333334,-111.41666666666667,647.4833333333333,22.275,412.65833333333336,1343.5833333333333,2.183333333333333,156.73333333333332,69.70833333333333,1018.25,5304,1552.4175,267,1.8407319,4.8178606
85,111.26882363079486,133.3800035785867,436682.85115219874,5413283.476948831,121.96854653035506,497.5083333333333,134.01666666666668,-139.91666666666666,634.7583333333333,21.766666666666666,459.7916666666667,1318.25,2.4583333333333335,158.85833333333332,66.94166666666666,1043.175,8178,608.27625,116,1.0292438,4.442391
86,160.18802400504163,133.3800035785867,427983.2770279496,5377437.706136933,135.65844252461528,528.9583333333334,98.73333333333333,-129.74166666666667,631.3583333333333,27.041666666666668,519.1916666666667,1320.575,3.091666666666667,156.89166666666668,66.01666666666667,1035.1,5794,1204.1594,162,0.0,11.210356
87,109.6145286042574,133.3800035785867,441440.95818445366,5415616.550012114,121.96854653035506,488.55833333333334,140.66666666666666,-144.03333333333333,632.575,21.075,457.65,1319.1833333333334,2.558333333333333,158.49166666666667,66.40833333333333,1042.925,6690,984.8858,111,0.0,5.768321
88,94.41580506701956,133.3800035785867,472604.6664115561,5495162.925261521,135.65844252461528,457.7083333333333,177.24166666666667,-200.21666666666667,638.375,10.458333333333334,539.6833333333333,1261.0916666666667,1.975,159.2,67.675,1015.225,6373,141.42136,97,1.952307,3.971835
89,95.45067870101596,133.3800035785867,473608.2483532664,5479680.038175715,92.38207357485751,477.85,165.00833333333333,-186.575,645.9833333333333,13.091666666666667,551.1,1267.6416666666667,2.033333333333333,160.06666666666666,69.85,1011.2166666666667,6152,806.22577,107,2.9089522,4.277096
90,93.799323721506,133.3800035785867,464965.6792657925,5464496.09126199,121.96854653035506,465.65833333333336,180.18333333333334,-185.63333333333333,648.8,12.0,494.15833333333336,1285.2166666666667,1.8416666666666666,161.275,70.83333333333333,1027.775,5971,721.1102,95,2.057824,6.01628
91,102.30909109536414,133.3800035785867,469061.0321960903,5455216.763812855,92.38207357485751,461.89166666666665,173.725,-184.03333333333333,638.8333333333334,14.208333333333334,500.89166666666665,1293.3166666666666,2.216666666666667,159.31666666666666,68.775,1026.2833333333333,8274,1118.0339,120,1.3018179,3.8967519
92,111.12426828096986,133.3800035785867,463855.0821791973,5434111.185630837,135.65844252461528,474.48333333333335,152.675,-180.975,630.55,17.233333333333334,501.7083333333333,1302.9666666666667,2.5166666666666666,158.28333333333333,66.66666666666667,1026.5333333333333,7869,447.2136,119,1.0292438,3.6847358
93,137.7940378886258,133.3800035785867,413159.2119263328,5376488.085918639,121.96854653035506,500.225,147.51666666666668,-154.84166666666667,650.9833333333333,14.108333333333333,488.325,1326.7416666666666,1.7416666666666667,159.69166666666666,69.85,1041.3416666666667,6861,424.26407,137,0.0,4.272072
94,180.1988162191582,133.3800035785867,408870.8449099083,5332329.616524704,135.65844252461528,526.775,115.56666666666666,-104.55833333333334,645.6916666666667,26.95,461.39166666666665,1343.35,2.475,157.96666666666667,69.625,1036.9916666666666,7560,900.0,183,3.9000912,3.437341
95,135.6474323614787,133.3800035785867,418746.9849708999,5382085.864123718,121.96854653035506,499.225,128.125,-154.31666666666666,630.9583333333334,17.825,504.15833333333336,1322.7083333333333,2.325,156.78333333333333,66.08333333333333,1041.45,7840,200.0,146,5.838892,3.1972923
96,143.7404016121688,133.3800035785867,415821.1362442093,5370428.490887672,135.65844252461528,504.45,132.25,-149.275,640.125,17.025,497.65,1328.1916666666666,2.05,158.15,68.19166666666666,1040.9,8589,2505.993,155,1.455414,3.9501302
97,110.68970422109336,133.3800035785867,443567.1112172918,5415360.652864932,121.96854653035506,490.5833333333333,136.93333333333334,-142.45833333333334,630.875,22.108333333333334,466.53333333333336,1319.0916666666667,2.7666666666666666,158.36666666666667,66.09166666666667,1042.7,6707,1077.033,115,0.0,7.495542
98,92.57475722843564,133.3800035785867,463504.2651154741,5466013.496739107,121.96854653035506,466.8,181.75833333333333,-187.275,651.55,11.266666666666667,494.19166666666666,1284.6833333333334,1.7333333333333334,161.39166666666668,71.04166666666667,1025.3166666666666,6944,200.0,94,0.0,6.9077554
