GW-Nummer,RECHTSWERT,HOCHWERT,Nitrat,huek_250_he,buek_200_bodtyp,clc5_2018,gk_1000,buek_1000_lba,humus_1000,hyraum_tr,preidl,thuenen,mundialis,swr1000,NDVI,DHM,stream_dist,PD
0010/363-0,485792.328325075,5392687.652968506,8.059999999999999,28.320481359955053,24.94874282731511,21.63422205031631,24.86623683821948,24.673790514351843,18.13749049508475,26.197374767443005,23.522599454274093,24.03742257980718,22.901349823966026,406.20074,7650,511,2193.1711,0.06196912
0010/364-3,478452.2635780246,5373719.2922968585,36.14,28.320481359955053,24.285737193895233,22.76233892256531,24.86623683821948,24.673790514351843,18.13749049508475,26.197374767443005,20.685096380783335,18.802605645916465,21.393505048413203,481.86618,7123,449,141.42136,0.06196912
0010/369-7,482530.5951366025,5323399.287162258,29.8,17.865308641975307,24.94874282731511,16.71525461062019,16.426468402870842,20.20135929521678,28.504426234576602,17.92783849941305,20.685096380783335,18.802605645916465,21.393505048413203,350.02417,4824,690,2000.0,0.043378383
0010/458-9,503277.4658199671,5446781.125235506,33.1125,32.006749974318716,24.94874282731511,22.76233892256531,26.352277401300746,34.4256938028436,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,22.901349823966026,216.11691,4664,210,984.8858,0.03098456
0010/467-6,501983.8584563725,5339762.890018779,28.975,11.907452590811966,18.888213067802138,27.55329200713816,16.47313463640167,20.20135929521678,21.77232508866828,17.92783849941305,20.685096380783335,18.802605645916465,21.393505048413203,452.69165,3395,722,200.0,0.043378383
0010/471-3,511520.11756828247,5299878.779385493,37.1125,27.168748897707232,29.410839473109835,11.493313819987776,29.641651217140346,21.694208880033564,15.285560202880214,24.34838678910636,13.700309330148832,18.802605645916465,14.885978639115322,494.58585,7167,706,2662.7053,0.018590735
0010/520-7,524481.5879848821,5307722.9952746425,19.075,22.58346409752967,29.410839473109835,32.621982499584725,18.988739572118057,22.915007538438573,28.504426234576602,24.34838678910636,35.92117045881469,24.03742257980718,22.901349823966026,395.68704,7422,648,1746.4249,0.06196912
0010/553-6,534210.3523168562,5497151.865054758,31.0,20.728162222890923,35.211587174399675,32.621982499584725,18.042489181570065,27.842979005932968,28.504426234576602,21.457494500570313,23.522599454274093,24.03742257980718,22.901349823966026,209.05627,6176,344,1627.8821,0.018590735
0010/557-7,529798.8750614612,5454184.06243024,10.82,17.379100752159104,18.888213067802138,21.63422205031631,26.955423668405174,20.20135929521678,28.504426234576602,26.197374767443005,23.522599454274093,44.766,22.901349823966026,299.11145,7122,172,0.0,0.043378383
0010/568-0,533903.3310350068,5331904.234332918,0.44,22.58346409752967,18.888213067802138,21.63422205031631,17.680982252638767,19.0296322496761,28.504426234576602,25.006545388084138,23.522599454274093,21.52757275804285,14.885978639115322,274.02106,6817,532,500.0,0.1053475
0010/606-0,546246.3474247033,5464123.075907075,26.366666666666664,28.320481359955053,24.285737193895233,21.63422205031631,26.955423668405174,20.20135929521678,18.13749049508475,26.197374767443005,23.522599454274093,29.330417887020488,22.901349823966026,439.14032,7293,332,1442.2205,0.08055986
0010/657-1,550792.4425776696,5450923.322693782,0.4428571428571429,28.519649722870422,15.073246184536286,32.621982499584725,27.25165679048167,18.3452777014652,28.504426234576602,24.161227446869137,27.136624979958313,30.238653299916457,32.94428995206449,387.4101,6318,335,565.6854,0.049575295
0010/721-9,568687.1522667729,5300588.718640336,25.83125,27.028360873457025,16.14765832943913,11.493313819987776,18.988739572118057,32.63532297979798,15.285560202880214,25.006545388084138,35.92117045881469,24.03742257980718,22.901349823966026,543.5988,8091,670,447.2136,0.03718147
0010/814-8,591789.7902793748,5376324.11022551,36.46666666666667,27.028360873457025,37.32444444444444,22.76233892256531,40.73047008547008,15.718011907727398,28.504426234576602,25.006545388084138,20.685096380783335,18.802605645916465,21.393505048413203,271.1903,6205,450,1513.2745,0.055772208
0011/266-0,451237.069822388,5351836.957118255,2.5125,5.0390073529411765,5.001063443223443,11.493313819987776,8.198958333333334,7.802543881926793,15.285560202880214,7.844441811914373,13.700309330148832,18.802605645916465,14.885978639115322,796.9268,8384,652,1400.0,0.018590735
0011/311-2,468401.22921488737,5407913.651254514,5.925,6.797529761904762,16.14765832943913,11.493313819987776,14.35045426065163,15.718011907727398,18.13749049508475,7.989695210449927,13.700309330148832,18.802605645916465,14.885978639115322,507.27124,8385,508,600.0,0.018590735
0011/312-5,470836.2453867584,5400438.648153196,5.625,6.797529761904762,5.001063443223443,11.493313819987776,8.04156339869281,15.718011907727398,18.13749049508475,7.989695210449927,23.774053949848756,18.802605645916465,14.885978639115322,568.5798,8159,468,0.0,0.018590735
0011/314-0,468869.0661598909,5379743.804214628,6.816666666666666,13.775162812333866,16.14765832943913,11.493313819987776,14.35045426065163,15.718011907727398,18.13749049508475,7.989695210449927,13.700309330148832,18.802605645916465,14.885978639115322,531.7824,8132,519,100.0,0.024787648
0011/355-5,476939.1295339623,5474674.215046451,24.1875,19.24444225861022,29.410839473109835,16.71525461062019,8.198958333333334,15.718011907727398,18.13749049508475,21.773645374910725,20.685096380783335,18.802605645916465,22.901349823966026,166.38373,4763,116,1360.1471,0.210695
0011/366-4,479123.97495668463,5360262.663426219,41.925,28.519649722870422,29.410839473109835,22.76233892256531,27.25165679048167,21.109630221498378,28.504426234576602,24.161227446869137,20.685096380783335,18.802605645916465,21.393505048413203,409.60773,5936,514,2262.7417,0.07436294
0011/406-7,491307.2173557074,5464213.17701165,27.75,20.728162222890923,35.211587174399675,16.44231857149574,18.042489181570065,34.4256938028436,28.504426234576602,21.457494500570313,13.700309330148832,18.802605645916465,22.901349823966026,317.95,8397,176,360.5551,0.012393824
0011/420-8,489350.8052015847,5306488.059397962,58.58,27.168748897707232,24.94874282731511,21.63422205031631,29.641651217140346,24.673790514351843,28.504426234576602,17.92783849941305,23.522599454274093,24.03742257980718,22.901349823966026,407.0009,7156,697,1303.8405,0.018590735
0011/471-9,500642.3439589715,5298842.15494067,17.466666666666665,22.58346409752967,15.073246184536286,21.63422205031631,18.988739572118057,21.694208880033564,15.285560202880214,24.34838678910636,23.522599454274093,24.03742257980718,22.901349823966026,356.0547,7634,469,141.42136,0.024787648
